,단지코드,총세대수,임대건물구분,지역,전용면적,전용면적별세대수,빈집,임대료,노선수,버스,주차면수,등록차량수
1070,C2133,355,아파트,광주광역시,39.72,13,10.0,111090,0.0,3.0,330.0,328.0
1071,C2133,355,아파트,광주광역시,46.9,48,10.0,142310,0.0,3.0,330.0,328.0
1072,C2133,355,아파트,광주광역시,46.9,95,10.0,142310,0.0,3.0,330.0,328.0
1073,C2133,355,아파트,광주광역시,51.93,70,10.0,172280,0.0,3.0,330.0,328.0
1074,C2133,355,아파트,광주광역시,51.93,14,10.0,172280,0.0,3.0,330.0,328.0
1075,C2096,492,아파트,광주광역시,36.19,52,11.0,77110,0.0,2.0,347.0,525.0
1076,C2096,492,아파트,광주광역시,36.23,50,11.0,77110,0.0,2.0,347.0,525.0
1077,C2096,492,아파트,광주광역시,36.3,26,11.0,77110,0.0,2.0,347.0,525.0
1078,C2096,492,아파트,광주광역시,36.63,90,11.0,81540,0.0,2.0,347.0,525.0
1079,C2096,492,아파트,광주광역시,36.63,30,11.0,81540,0.0,2.0,347.0,525.0
1080,C2096,492,아파트,광주광역시,46.22,159,11.0,97600,0.0,2.0,347.0,525.0
1081,C2096,492,아파트,광주광역시,46.22,85,11.0,97600,0.0,2.0,347.0,525.0
1082,C2010,861,아파트,광주광역시,39.84,398,15.0,85760,0.0,3.0,608.0,690.0
1083,C2010,861,아파트,광주광역시,39.84,87,15.0,85760,0.0,3.0,608.0,690.0
1084,C2010,861,아파트,광주광역시,39.84,13,15.0,85760,0.0,3.0,608.0,690.0
1085,C2010,861,아파트,광주광역시,49.51,324,15.0,103250,0.0,3.0,608.0,690.0
1086,C2010,861,아파트,광주광역시,49.51,39,15.0,119160,0.0,3.0,608.0,690.0
1087,C1879,711,아파트,광주광역시,46.9,208,12.0,110850,0.0,2.0,573.0,713.0
1088,C1879,711,아파트,광주광역시,46.9,15,12.0,110850,0.0,2.0,573.0,713.0
1089,C1879,711,아파트,광주광역시,46.9,132,12.0,110850,0.0,2.0,573.0,713.0
1090,C1879,711,아파트,광주광역시,51.93,313,12.0,135010,0.0,2.0,573.0,713.0
1091,C1879,711,아파트,광주광역시,51.93,43,12.0,135010,0.0,2.0,573.0,713.0
1092,C1131,901,아파트,광주광역시,51.49,234,10.0,139980,0.0,7.0,668.0,1019.0
1093,C1131,901,아파트,광주광역시,51.95,480,10.0,141460,0.0,7.0,668.0,1019.0
1094,C1131,901,아파트,광주광역시,59.64,151,10.0,233860,0.0,7.0,668.0,1019.0
1095,C1131,901,아파트,광주광역시,59.64,36,10.0,233860,0.0,7.0,668.0,1019.0
1096,C1468,815,아파트,광주광역시,39.77,419,17.0,95960,0.0,1.0,574.0,810.0
1097,C1468,815,아파트,광주광역시,39.77,64,17.0,95960,0.0,1.0,574.0,810.0
1098,C1468,815,아파트,광주광역시,39.77,20,17.0,95960,0.0,1.0,574.0,810.0
1099,C1468,815,아파트,광주광역시,49.51,258,17.0,129850,0.0,1.0,574.0,810.0
1100,C1468,815,아파트,광주광역시,49.51,54,17.0,129850,0.0,1.0,574.0,810.0
1101,C1213,312,아파트,전라북도,36.45,27,8.0,81540,0.0,6.0,224.0,148.0
1102,C1213,312,아파트,전라북도,36.57,27,8.0,81540,0.0,6.0,224.0,148.0
1103,C1213,312,아파트,전라북도,36.72,123,8.0,81540,0.0,6.0,224.0,148.0
1104,C1213,312,아파트,전라북도,46.21,84,8.0,101920,0.0,6.0,224.0,148.0
1105,C1213,312,아파트,전라북도,46.21,27,8.0,101920,0.0,6.0,224.0,148.0
1106,C1213,312,아파트,전라북도,46.7,24,8.0,101920,0.0,6.0,224.0,148.0
1107,C1173,571,아파트,충청남도,39.72,70,7.0,118580,0.0,2.0,483.0,609.0
1108,C1173,571,아파트,충청남도,39.72,28,7.0,118580,0.0,2.0,483.0,609.0
1109,C1173,571,아파트,충청남도,41.55,98,7.0,124830,0.0,2.0,483.0,609.0
1110,C1173,571,아파트,충청남도,46.9,90,7.0,149810,0.0,2.0,483.0,609.0
1111,C1173,571,아파트,충청남도,46.9,135,7.0,149810,0.0,2.0,483.0,609.0
1112,C1173,571,아파트,충청남도,46.9,52,7.0,149810,0.0,2.0,483.0,609.0
1113,C1173,571,아파트,충청남도,46.9,26,7.0,149810,0.0,2.0,483.0,609.0
1114,C1173,571,아파트,충청남도,51.93,60,7.0,174770,0.0,2.0,483.0,609.0
1115,C1173,571,아파트,충청남도,51.93,12,7.0,174770,0.0,2.0,483.0,609.0
1116,C2492,594,아파트,경상북도,36.66,90,23.0,86140,0.0,5.0,480.0,585.0
1117,C2492,594,아파트,경상북도,36.66,30,23.0,86140,0.0,5.0,480.0,585.0
1118,C2492,594,아파트,경상북도,51.93,236,23.0,127320,0.0,5.0,480.0,585.0
1119,C2492,594,아파트,경상북도,51.93,58,23.0,127320,0.0,5.0,480.0,585.0
1120,C2492,594,아파트,경상북도,59.88,180,23.0,163530,0.0,5.0,480.0,585.0
1121,C2032,944,아파트,경상남도,51.78,135,23.0,149810,0.0,1.0,958.0,1162.0
1122,C2032,944,아파트,경상남도,51.78,22,23.0,149810,0.0,1.0,958.0,1162.0
1123,C2032,944,아파트,경상남도,59.85,102,23.0,187260,0.0,1.0,958.0,1162.0
1124,C2032,944,아파트,경상남도,59.85,178,23.0,187260,0.0,1.0,958.0,1162.0
1125,C2032,944,아파트,경상남도,59.89,82,23.0,187260,0.0,1.0,958.0,1162.0
1126,C2032,944,아파트,경상남도,59.92,157,23.0,187260,0.0,1.0,958.0,1162.0
1127,C2032,944,아파트,경상남도,59.92,224,23.0,187260,0.0,1.0,958.0,1162.0
1128,C2032,944,아파트,경상남도,59.95,44,23.0,187260,0.0,1.0,958.0,1162.0
1129,C2094,410,아파트,경상남도,36.22,90,16.0,101830,0.0,20.0,402.0,318.0
1130,C2094,410,아파트,경상남도,36.22,36,16.0,101830,0.0,20.0,402.0,318.0
1131,C2094,410,아파트,경상남도,39.15,64,16.0,107060,0.0,20.0,402.0,318.0
1132,C2094,410,아파트,경상남도,39.15,33,16.0,107060,0.0,20.0,402.0,318.0
1133,C2094,410,아파트,경상남도,46.47,97,16.0,116200,0.0,20.0,402.0,318.0
1134,C2094,410,아파트,경상남도,46.48,60,16.0,116200,0.0,20.0,402.0,318.0
1135,C2094,410,아파트,경상남도,46.48,30,16.0,116200,0.0,20.0,402.0,318.0
1136,C1880,635,아파트,경상남도,51.86,422,15.0,131980,0.0,20.0,508.0,761.0
1137,C1880,635,아파트,경상남도,51.92,31,15.0,131980,0.0,20.0,508.0,761.0
1138,C1880,635,아파트,경상남도,51.96,66,15.0,131980,0.0,20.0,508.0,761.0
1139,C1880,635,아파트,경상남도,59.99,116,15.0,148320,0.0,20.0,508.0,761.0
1140,C2089,962,아파트,경상남도,39.72,255,27.0,123870,0.0,1.0,873.0,572.0
1141,C2089,962,아파트,경상남도,39.72,90,27.0,123870,0.0,1.0,873.0,572.0
1142,C2089,962,아파트,경상남도,39.73,128,27.0,123870,0.0,1.0,873.0,572.0
1143,C2089,962,아파트,경상남도,46.9,129,27.0,136250,0.0,1.0,873.0,572.0
1144,C2089,962,아파트,경상남도,51.93,120,27.0,148630,0.0,1.0,873.0,572.0
1145,C2089,962,아파트,경상남도,51.93,240,27.0,148630,0.0,1.0,873.0,572.0
1146,C1744,822,아파트,경기도,51.77,264,13.0,192910,0.0,2.0,827.0,979.0
1147,C1744,822,아파트,경기도,51.77,172,13.0,192910,0.0,2.0,827.0,979.0
1148,C1744,822,아파트,경기도,51.93,86,13.0,194210,0.0,2.0,827.0,979.0
1149,C1744,822,아파트,경기도,51.93,16,13.0,194210,0.0,2.0,827.0,979.0
1150,C1744,822,아파트,경기도,59.88,284,13.0,263600,0.0,2.0,827.0,979.0
1151,C2046,1129,아파트,경기도,46.9,221,10.0,179620,0.0,4.0,1137.0,1306.0
1152,C2046,1129,아파트,경기도,46.9,75,10.0,179620,0.0,4.0,1137.0,1306.0
1153,C2046,1129,아파트,경기도,46.9,150,10.0,179620,0.0,4.0,1137.0,1306.0
1154,C2046,1129,아파트,경기도,51.93,377,10.0,220490,0.0,4.0,1137.0,1306.0
1155,C2046,1129,아파트,경기도,51.93,66,10.0,220490,0.0,4.0,1137.0,1306.0
1156,C2046,1129,아파트,경기도,59.88,240,10.0,289880,0.0,4.0,1137.0,1306.0
1157,C2071,1479,아파트,경기도,39.72,133,21.0,126340,0.0,3.0,1488.0,1398.0
1158,C2071,1479,아파트,경기도,39.72,133,21.0,126340,0.0,3.0,1488.0,1398.0
1159,C2071,1479,아파트,경기도,46.9,225,21.0,179620,0.0,3.0,1488.0,1398.0
1160,C2071,1479,아파트,경기도,46.9,223,21.0,179620,0.0,3.0,1488.0,1398.0
1161,C2071,1479,아파트,경기도,46.9,120,21.0,179620,0.0,3.0,1488.0,1398.0
1162,C2071,1479,아파트,경기도,46.9,75,21.0,179620,0.0,3.0,1488.0,1398.0
1163,C2071,1479,아파트,경기도,46.9,150,21.0,179620,0.0,3.0,1488.0,1398.0
1164,C2071,1479,아파트,경기도,51.93,360,21.0,220490,0.0,3.0,1488.0,1398.0
1165,C2071,1479,아파트,경기도,51.93,60,21.0,220490,0.0,3.0,1488.0,1398.0
1166,C2635,330,아파트,경기도,51.86,141,1.0,241080,0.0,3.0,259.0,442.0
1167,C2635,330,아파트,경기도,51.86,9,1.0,241080,0.0,3.0,259.0,442.0
1168,C2635,330,아파트,경기도,59.83,30,1.0,296720,0.0,3.0,259.0,442.0
1169,C2635,330,아파트,경기도,59.88,141,1.0,297220,0.0,3.0,259.0,442.0
1170,C2635,330,아파트,경기도,59.88,9,1.0,297220,0.0,3.0,259.0,442.0
1171,C2390,386,아파트,경기도,51.86,81,4.0,241080,0.0,4.0,299.0,422.0
1172,C2390,386,아파트,경기도,51.86,9,4.0,241080,0.0,4.0,299.0,422.0
1173,C2390,386,아파트,경기도,59.88,287,4.0,297220,0.0,4.0,299.0,422.0
1174,C2390,386,아파트,경기도,59.88,9,4.0,297220,0.0,4.0,299.0,422.0
1175,C2561,456,아파트,경기도,39.48,120,7.0,145840,1.0,4.0,399.0,441.0
1176,C2561,456,아파트,경기도,46.81,40,7.0,207140,1.0,4.0,399.0,441.0
1177,C2561,456,아파트,경기도,46.81,80,7.0,207140,1.0,4.0,399.0,441.0
1178,C2561,456,아파트,경기도,59.57,216,7.0,305650,1.0,4.0,399.0,441.0
1179,C1663,642,아파트,대전광역시,51.86,178,3.0,231540,1.0,5.0,567.0,700.0
1180,C1663,642,아파트,대전광역시,51.91,84,3.0,231540,1.0,5.0,567.0,700.0
1181,C1663,642,아파트,대전광역시,51.96,167,3.0,231540,1.0,5.0,567.0,700.0
1182,C1663,642,아파트,대전광역시,59.99,213,3.0,282800,1.0,5.0,567.0,700.0
1183,C2490,302,아파트,대구광역시,51.86,194,4.0,199400,0.0,2.0,217.0,340.0
1184,C2490,302,아파트,대구광역시,59.57,108,4.0,234340,0.0,2.0,217.0,340.0
1185,C2066,757,아파트,대구광역시,36.62,217,22.0,105280,0.0,2.0,660.0,503.0
1186,C2066,757,아파트,대구광역시,36.62,69,22.0,105280,0.0,2.0,660.0,503.0
1187,C2066,757,아파트,대구광역시,36.62,51,22.0,105280,0.0,2.0,660.0,503.0
1188,C2066,757,아파트,대구광역시,39.68,140,22.0,117670,0.0,2.0,660.0,503.0
1189,C2066,757,아파트,대구광역시,39.68,28,22.0,117670,0.0,2.0,660.0,503.0
1190,C2066,757,아파트,대구광역시,46.9,63,22.0,167230,0.0,2.0,660.0,503.0
1191,C2066,757,아파트,대구광역시,46.9,50,22.0,167230,0.0,2.0,660.0,503.0
1192,C2066,757,아파트,대구광역시,46.9,26,22.0,167230,0.0,2.0,660.0,503.0
1193,C2066,757,아파트,대구광역시,46.9,63,22.0,167230,0.0,2.0,660.0,503.0
1194,C2066,757,아파트,대구광역시,46.9,50,22.0,167230,0.0,2.0,660.0,503.0
1195,C1585,705,아파트,대구광역시,36.63,268,12.0,162980,1.0,3.0,502.0,718.0
1196,C1585,705,아파트,대구광역시,36.63,26,12.0,162980,1.0,3.0,502.0,718.0
1197,C1585,705,아파트,대구광역시,46.19,372,12.0,200540,1.0,3.0,502.0,718.0
1198,C1585,705,아파트,대구광역시,46.19,39,12.0,200540,1.0,3.0,502.0,718.0
1199,C2276,1072,아파트,대전광역시,51.67,36,18.0,164390,0.0,4.0,894.0,1159.0
1200,C2276,1072,아파트,대전광역시,51.86,566,18.0,165640,0.0,4.0,894.0,1159.0
1201,C2276,1072,아파트,대전광역시,59.99,470,18.0,202330,0.0,4.0,894.0,1159.0
1202,C1155,375,아파트,대전광역시,51.63,160,9.0,192000,1.0,10.0,454.0,373.0
1203,C1155,375,아파트,대전광역시,51.63,139,9.0,192000,1.0,10.0,454.0,373.0
1204,C1155,375,아파트,대전광역시,59.65,76,9.0,247750,1.0,10.0,454.0,373.0
1205,C1693,853,아파트,대전광역시,46.93,125,20.0,156030,0.0,6.0,862.0,1087.0
1206,C1693,853,아파트,대전광역시,51.6,145,20.0,187260,0.0,6.0,862.0,1087.0
1207,C1693,853,아파트,대전광역시,51.75,140,20.0,187260,0.0,6.0,862.0,1087.0
1208,C1693,853,아파트,대전광역시,59.96,443,20.0,237200,0.0,6.0,862.0,1087.0
1209,C1889,1018,아파트,경기도,39.48,177,14.0,84410,0.0,2.0,788.0,808.0
1210,C1889,1018,아파트,경기도,46.81,180,14.0,99100,0.0,2.0,788.0,808.0
1211,C1889,1018,아파트,경기도,51.86,260,14.0,127650,0.0,2.0,788.0,808.0
1212,C1889,1018,아파트,경기도,59.57,401,14.0,146740,0.0,2.0,788.0,808.0
1213,C2518,341,아파트,강원도,51.86,233,11.0,168750,0.0,2.0,240.0,305.0
1214,C2518,341,아파트,강원도,59.88,108,11.0,194720,0.0,2.0,240.0,305.0
1215,C1962,416,아파트,강원도,51.81,30,9.0,190640,0.0,3.0,296.0,401.0
1216,C1962,416,아파트,강원도,51.86,176,9.0,185540,0.0,3.0,296.0,401.0
1217,C1962,416,아파트,강원도,59.29,15,9.0,216060,0.0,3.0,296.0,401.0
1218,C1962,416,아파트,강원도,59.57,195,9.0,210960,0.0,3.0,296.0,401.0
1219,C1666,708,아파트,전라남도,39.72,96,20.0,91670,0.0,4.0,638.0,465.0
1220,C1666,708,아파트,전라남도,39.72,48,20.0,91670,0.0,4.0,638.0,465.0
1221,C1666,708,아파트,전라남도,39.98,135,20.0,91670,0.0,4.0,638.0,465.0
1222,C1666,708,아파트,전라남도,46.79,24,20.0,124030,0.0,4.0,638.0,465.0
1223,C1666,708,아파트,전라남도,46.9,72,20.0,124030,0.0,4.0,638.0,465.0
1224,C1666,708,아파트,전라남도,46.9,48,20.0,124030,0.0,4.0,638.0,465.0
1225,C1666,708,아파트,전라남도,46.9,135,20.0,124030,0.0,4.0,638.0,465.0
1226,C1666,708,아파트,전라남도,51.93,90,20.0,151110,0.0,4.0,638.0,465.0
1227,C1666,708,아파트,전라남도,51.93,60,20.0,151110,0.0,4.0,638.0,465.0
1232,C1537,662,아파트,충청남도,51.85,58,17.0,118820,0.0,3.0,546.0,669.0
1233,C1537,662,아파트,충청남도,51.86,354,17.0,118820,0.0,3.0,546.0,669.0
1234,C1537,662,아파트,충청남도,51.95,26,17.0,118820,0.0,3.0,546.0,669.0
1235,C1537,662,아파트,충청남도,59.99,224,17.0,156340,0.0,3.0,546.0,669.0
1236,C1329,1002,아파트,부산광역시,39.72,122,30.0,110530,0.0,2.0,775.0,554.0
1237,C1329,1002,아파트,부산광역시,39.72,26,30.0,110530,0.0,2.0,775.0,554.0
1238,C1329,1002,아파트,부산광역시,39.77,238,30.0,110530,0.0,2.0,775.0,554.0
1239,C1329,1002,아파트,부산광역시,46.9,276,30.0,144180,0.0,2.0,775.0,554.0
1240,C1329,1002,아파트,부산광역시,46.9,52,30.0,144180,0.0,2.0,775.0,554.0
1241,C1329,1002,아파트,부산광역시,46.9,180,30.0,144180,0.0,2.0,775.0,554.0
1242,C1329,1002,아파트,부산광역시,51.93,84,30.0,179040,0.0,2.0,775.0,554.0
1243,C1329,1002,아파트,부산광역시,51.93,24,30.0,179040,0.0,2.0,775.0,554.0
1244,C1762,462,아파트,전라북도,51.93,86,4.0,104840,0.0,2.0,325.0,460.0
1245,C1762,462,아파트,전라북도,51.93,148,4.0,104840,0.0,2.0,325.0,460.0
1246,C1762,462,아파트,전라북도,59.88,228,4.0,124830,0.0,2.0,325.0,460.0
1247,C2008,781,아파트,경기도,36.79,45,7.0,170360,2.0,5.0,663.0,548.0
1248,C2008,781,아파트,경기도,36.79,12,7.0,170360,2.0,5.0,663.0,548.0
1249,C2008,781,아파트,경기도,36.98,170,7.0,170360,2.0,5.0,663.0,548.0
1250,C2008,781,아파트,경기도,36.98,39,7.0,170360,2.0,5.0,663.0,548.0
1251,C2008,781,아파트,경기도,46.71,123,7.0,238740,2.0,5.0,663.0,548.0
1252,C2008,781,아파트,경기도,46.71,61,7.0,238740,2.0,5.0,663.0,548.0
1253,C2008,781,아파트,경기도,46.71,64,7.0,238740,2.0,5.0,663.0,548.0
1254,C2008,781,아파트,경기도,51.64,102,7.0,276040,2.0,5.0,663.0,548.0
1255,C2008,781,아파트,경기도,51.98,98,7.0,276040,2.0,5.0,663.0,548.0
1256,C2008,781,아파트,경기도,59.63,67,7.0,335760,2.0,5.0,663.0,548.0
1257,C1319,496,아파트,경상남도,29.96,82,16.0,74890,0.0,1.0,428.0,398.0
1258,C1319,496,아파트,경상남도,36.8,156,16.0,99850,0.0,1.0,428.0,398.0
1259,C1319,496,아파트,경상남도,36.8,48,16.0,99850,0.0,1.0,428.0,398.0
1260,C1319,496,아파트,경상남도,46.06,82,16.0,146060,0.0,1.0,428.0,398.0
1261,C1319,496,아파트,경상남도,50.83,88,16.0,178510,0.0,1.0,428.0,398.0
1262,C1319,496,아파트,경상남도,50.83,40,16.0,178510,0.0,1.0,428.0,398.0
1263,C1141,630,아파트,경상남도,36.72,60,28.0,74590,0.0,2.0,637.0,620.0
1264,C1141,630,아파트,경상남도,39.49,129,28.0,83430,0.0,2.0,637.0,620.0
1265,C1141,630,아파트,경상남도,46.45,129,28.0,98630,0.0,2.0,637.0,620.0
1266,C1141,630,아파트,경상남도,46.96,30,28.0,98630,0.0,2.0,637.0,620.0
1267,C1141,630,아파트,경상남도,51.86,162,28.0,113800,0.0,2.0,637.0,620.0
1268,C1141,630,아파트,경상남도,59.99,120,28.0,126460,0.0,2.0,637.0,620.0
1269,C2340,512,아파트,서울특별시,39.82,512,15.0,281700,0.0,3.0,362.0,382.0
1270,C1929,492,아파트,충청남도,39.57,180,19.0,123870,0.0,4.0,426.0,413.0
1271,C1929,492,아파트,충청남도,46.73,22,19.0,148630,0.0,4.0,426.0,413.0
1272,C1929,492,아파트,충청남도,46.9,100,19.0,148630,0.0,4.0,426.0,413.0
1273,C1929,492,아파트,충청남도,46.9,26,19.0,148630,0.0,4.0,426.0,413.0
1274,C1929,492,아파트,충청남도,51.88,90,19.0,173420,0.0,4.0,426.0,413.0
1275,C1929,492,아파트,충청남도,59.89,74,19.0,198190,0.0,4.0,426.0,413.0
1276,C1681,534,아파트,경기도,36.97,209,9.0,162250,0.0,7.0,465.0,520.0
1277,C1681,534,아파트,경기도,36.97,16,9.0,162250,0.0,7.0,465.0,520.0
1278,C1681,534,아파트,경기도,46.74,30,9.0,257660,0.0,7.0,465.0,520.0
1279,C1681,534,아파트,경기도,46.97,116,9.0,257660,0.0,7.0,465.0,520.0
1280,C1681,534,아파트,경기도,46.97,74,9.0,257660,0.0,7.0,465.0,520.0
1281,C1681,534,아파트,경기도,51.85,15,9.0,291110,0.0,7.0,465.0,520.0
1282,C1681,534,아파트,경기도,51.96,44,9.0,291110,0.0,7.0,465.0,520.0
1283,C1681,534,아파트,경기도,51.96,30,9.0,291110,0.0,7.0,465.0,520.0
1284,C1184,458,아파트,경기도,36.98,196,4.0,162250,0.0,3.0,403.0,488.0
1285,C1184,458,아파트,경기도,36.98,6,4.0,162250,0.0,3.0,403.0,488.0
1286,C1184,458,아파트,경기도,46.86,44,4.0,257660,0.0,3.0,403.0,488.0
1287,C1184,458,아파트,경기도,46.97,52,4.0,257660,0.0,3.0,403.0,488.0
1288,C1184,458,아파트,경기도,46.97,112,4.0,257660,0.0,3.0,403.0,488.0
1289,C1184,458,아파트,경기도,51.99,42,4.0,291110,0.0,3.0,403.0,488.0
1290,C1184,458,아파트,경기도,51.99,6,4.0,291110,0.0,3.0,403.0,488.0
1291,C2383,762,아파트,경기도,36.97,224,14.0,162250,0.0,3.0,661.0,832.0
1292,C2383,762,아파트,경기도,36.97,54,14.0,162250,0.0,3.0,661.0,832.0
1293,C2383,762,아파트,경기도,46.94,90,14.0,257660,0.0,3.0,661.0,832.0
1294,C2383,762,아파트,경기도,46.97,100,14.0,257660,0.0,3.0,661.0,832.0
1295,C2383,762,아파트,경기도,46.97,100,14.0,257660,0.0,3.0,661.0,832.0
1296,C2383,762,아파트,경기도,51.87,15,14.0,291110,0.0,3.0,661.0,832.0
1297,C2383,762,아파트,경기도,51.96,88,14.0,291110,0.0,3.0,661.0,832.0
1298,C2383,762,아파트,경기도,51.96,13,14.0,291110,0.0,3.0,661.0,832.0
1299,C2383,762,아파트,경기도,59.89,78,14.0,346850,0.0,3.0,661.0,832.0
1300,C1579,1005,아파트,경기도,36.98,114,12.0,162250,0.0,2.0,882.0,1158.0
1301,C1579,1005,아파트,경기도,36.98,15,12.0,162250,0.0,2.0,882.0,1158.0
1302,C1579,1005,아파트,경기도,36.98,220,12.0,162250,0.0,2.0,882.0,1158.0
1303,C1579,1005,아파트,경기도,46.95,172,12.0,257660,0.0,2.0,882.0,1158.0
1304,C1579,1005,아파트,경기도,46.95,116,12.0,257660,0.0,2.0,882.0,1158.0
1305,C1579,1005,아파트,경기도,46.95,56,12.0,257660,0.0,2.0,882.0,1158.0
1306,C1579,1005,아파트,경기도,51.99,130,12.0,291110,0.0,2.0,882.0,1158.0
1307,C1579,1005,아파트,경기도,51.99,100,12.0,291110,0.0,2.0,882.0,1158.0
1308,C1579,1005,아파트,경기도,59.93,82,12.0,346850,0.0,2.0,882.0,1158.0
1309,C2173,775,아파트,경기도,39.99,174,4.0,196950,1.0,2.0,665.0,745.0
1310,C2173,775,아파트,경기도,39.99,72,4.0,196950,1.0,2.0,665.0,745.0
1311,C2173,775,아파트,경기도,46.85,51,4.0,277480,1.0,2.0,665.0,745.0
1312,C2173,775,아파트,경기도,46.98,87,4.0,277480,1.0,2.0,665.0,745.0
1313,C2173,775,아파트,경기도,46.98,111,4.0,277480,1.0,2.0,665.0,745.0
1314,C2173,775,아파트,경기도,46.98,87,4.0,277480,1.0,2.0,665.0,745.0
1315,C2173,775,아파트,경기도,51.9,102,4.0,330740,1.0,2.0,665.0,745.0
1316,C2173,775,아파트,경기도,51.96,91,4.0,330740,1.0,2.0,665.0,745.0
1317,C1911,890,아파트,부산광역시,51.77,250,21.0,235360,1.0,2.0,985.0,831.0
1318,C1911,890,아파트,부산광역시,51.77,25,21.0,235360,1.0,2.0,985.0,831.0
1319,C1911,890,아파트,부산광역시,51.77,147,21.0,235360,1.0,2.0,985.0,831.0
1320,C1911,890,아파트,부산광역시,51.93,24,21.0,235360,1.0,2.0,985.0,831.0
1321,C1911,890,아파트,부산광역시,51.93,144,21.0,235360,1.0,2.0,985.0,831.0
1322,C1911,890,아파트,부산광역시,59.47,300,21.0,286150,1.0,2.0,985.0,831.0
1323,C1638,494,아파트,전라북도,46.9,43,10.0,81760,0.0,6.0,358.0,413.0
1324,C1638,494,아파트,전라북도,46.9,28,10.0,81760,0.0,6.0,358.0,413.0
1325,C1638,494,아파트,전라북도,51.93,54,10.0,98640,0.0,6.0,358.0,413.0
1326,C1638,494,아파트,전라북도,51.93,112,10.0,98640,0.0,6.0,358.0,413.0
1327,C1638,494,아파트,전라북도,59.88,257,10.0,120710,0.0,6.0,358.0,413.0
1328,C2412,571,아파트,전라남도,36.55,255,10.0,99080,0.0,2.0,492.0,487.0
1329,C2412,571,아파트,전라남도,36.55,69,10.0,99080,0.0,2.0,492.0,487.0
1330,C2412,571,아파트,전라남도,46.9,160,10.0,138570,0.0,2.0,492.0,487.0
1331,C2412,571,아파트,전라남도,46.9,15,10.0,138570,0.0,2.0,492.0,487.0
1332,C2412,571,아파트,전라남도,51.93,72,10.0,168700,0.0,2.0,492.0,487.0
1333,C1871,550,아파트,전라남도,36.63,161,15.0,69340,0.0,4.0,385.0,408.0
1334,C1871,550,아파트,전라남도,36.63,51,15.0,69340,0.0,4.0,385.0,408.0
1335,C1871,550,아파트,전라남도,36.63,5,15.0,69340,0.0,4.0,385.0,408.0
1336,C1871,550,아파트,전라남도,46.22,292,15.0,88430,0.0,4.0,385.0,408.0
1337,C1871,550,아파트,전라남도,46.22,31,15.0,88430,0.0,4.0,385.0,408.0
1338,C1871,550,아파트,전라남도,46.22,10,15.0,88430,0.0,4.0,385.0,408.0
1339,C1309,383,아파트,전라남도,39.59,87,15.0,80290,0.0,4.0,385.0,446.0
1340,C1309,383,아파트,전라남도,46.59,30,15.0,100690,0.0,4.0,385.0,446.0
1341,C1309,383,아파트,전라남도,46.9,87,15.0,100690,0.0,4.0,385.0,446.0
1342,C1309,383,아파트,전라남도,46.9,60,15.0,100690,0.0,4.0,385.0,446.0
1343,C1309,383,아파트,전라남도,46.9,29,15.0,100690,0.0,4.0,385.0,446.0
1344,C1309,383,아파트,전라남도,51.93,60,15.0,119860,0.0,4.0,385.0,446.0
1345,C1309,383,아파트,전라남도,51.93,30,15.0,119860,0.0,4.0,385.0,446.0
1346,C1527,996,아파트,경상북도,46.61,232,23.0,126680,0.0,4.0,834.0,1150.0
1347,C1527,996,아파트,경상북도,46.61,112,23.0,126680,0.0,4.0,834.0,1150.0
1348,C1527,996,아파트,경상북도,51.86,442,23.0,154270,0.0,4.0,834.0,1150.0
1349,C1527,996,아파트,경상북도,59.29,90,23.0,180630,0.0,4.0,834.0,1150.0
1350,C1527,996,아파트,경상북도,59.57,120,23.0,180630,0.0,4.0,834.0,1150.0
1351,C2208,882,아파트,경기도,36.91,212,16.0,142310,0.0,2.0,755.0,840.0
1352,C2208,882,아파트,경기도,36.91,95,16.0,142310,0.0,2.0,755.0,840.0
